YEAR,MO,DY,HR,TEMP,PRCP,HMDT,WND_SPD,ATM_PRESS,REF
2021,10,13,11,21.17,1.64,58.12,5.75,99.25,202110
2021,10,13,12,21.55,2.97,57.0,5.86,99.13,202110
2021,10,13,13,20.93,0.25,60.06,6.3,99.02,202110
2021,10,13,14,21.04,0.0,62.12,6.62,98.92,202110
2021,10,13,15,21.13,0.0,65.88,6.78,98.83,202110
2021,10,13,16,20.85,0.0,72.31,6.74,98.76,202110
2021,10,13,17,20.18,0.0,79.81,7.07,98.76,202110
2021,10,13,18,19.72,0.2,85.81,7.45,98.84,202110
2021,10,13,19,19.27,0.95,90.44,7.48,98.86,202110
2021,10,13,20,18.99,0.89,93.62,7.65,98.87,202110
2021,10,13,21,19.03,0.2,94.62,7.71,98.85,202110
2021,10,13,22,19.2,0.02,95.0,7.66,98.82,202110
2021,10,13,23,19.43,0.01,95.12,7.37,98.84,202110
2021,10,14,0,19.58,0.02,95.44,6.95,98.87,202110
2021,10,14,1,19.75,0.02,95.38,6.4,98.91,202110
2021,10,14,2,19.95,0.01,95.0,6.01,98.96,202110
2021,10,14,3,19.74,0.03,95.88,5.11,99.01,202110
2021,10,14,4,19.26,0.73,96.94,3.45,98.98,202110
2021,10,14,5,19.09,0.36,96.69,3.41,98.96,202110
2021,10,14,6,19.01,0.02,95.94,3.52,98.99,202110
2021,10,14,7,19.05,0.21,94.31,3.76,99.03,202110
2021,10,14,8,18.94,0.23,91.56,3.67,99.07,202110
2021,10,14,9,18.86,0.15,86.62,5.25,99.15,202110
2021,10,14,10,18.55,0.02,74.75,7.46,99.24,202110
2021,10,14,11,18.64,0.01,65.06,5.89,99.21,202110
2021,10,14,12,19.2,0.0,58.12,4.57,99.16,202110
2021,10,14,13,20.38,0.0,53.94,4.13,99.09,202110
2021,10,14,14,20.86,0.0,53.69,3.94,99.05,202110
2021,10,14,15,20.83,0.0,54.69,3.56,99.02,202110
2021,10,14,16,20.0,0.0,62.44,3.0,99.04,202110
2021,10,14,17,18.64,0.0,66.38,3.25,99.07,202110
2021,10,14,18,18.09,0.0,64.94,3.63,99.09,202110
2021,10,14,19,17.51,0.0,66.44,3.5,99.1,202110
2021,10,14,20,16.96,0.0,68.94,3.19,99.11,202110
2021,10,14,21,16.46,0.0,71.38,3.11,99.14,202110
2021,10,14,22,16.36,0.01,71.38,2.49,99.12,202110
2021,10,14,23,16.13,0.01,71.62,1.92,99.08,202110
2021,10,15,0,15.77,0.0,75.19,2.11,99.07,202110
2021,10,15,1,15.61,0.0,77.19,2.14,99.07,202110
2021,10,15,2,15.33,0.08,80.88,2.74,99.07,202110
2021,10,15,3,15.31,0.51,84.69,3.72,99.02,202110
2021,10,15,4,15.44,0.17,86.0,4.0,99.0,202110
2021,10,15,5,15.52,0.02,85.0,4.08,98.97,202110
2021,10,15,6,15.67,0.0,84.44,3.94,98.97,202110
2021,10,15,7,16.69,0.0,81.12,3.59,98.99,202110
2021,10,15,8,17.43,0.0,77.06,4.17,98.96,202110
2021,10,15,9,18.01,0.0,73.0,3.52,99.0,202110
2021,10,15,10,18.35,0.0,71.12,3.29,99.01,202110
2021,10,15,11,18.15,0.03,71.75,4.27,99.05,202110
2021,10,15,12,17.89,0.09,71.81,5.83,99.03,202110
2021,10,15,13,17.44,0.1,68.56,6.97,99.03,202110
2021,10,15,14,17.06,0.17,63.25,7.23,99.03,202110
2021,10,15,15,16.71,0.24,61.19,6.84,99.0,202110
2021,10,15,16,16.26,0.41,62.5,5.56,99.04,202110
2021,10,15,17,15.5,0.21,67.44,5.38,99.09,202110
2021,10,15,18,14.75,0.08,72.44,5.54,99.16,202110
2021,10,15,19,14.19,0.1,76.62,6.11,99.17,202110
2021,10,15,20,13.84,0.24,78.19,5.79,99.11,202110
2021,10,15,21,13.76,0.02,77.12,6.03,99.09,202110
2021,10,15,22,13.83,0.01,74.06,6.94,99.05,202110
2021,10,15,23,13.23,0.02,73.0,7.66,99.05,202110
2021,10,16,0,12.94,0.02,70.75,9.33,99.07,202110
2021,10,16,1,12.5,0.0,71.0,9.16,99.1,202110
2021,10,16,2,11.96,0.0,71.94,8.47,99.13,202110
2021,10,16,3,11.46,0.0,73.62,7.87,99.17,202110
2021,10,16,4,11.15,0.0,75.12,7.69,99.22,202110
2021,10,16,5,10.83,0.0,76.75,7.63,99.26,202110
2021,10,16,6,10.51,0.0,78.69,7.71,99.31,202110
2021,10,16,7,10.76,0.0,77.94,8.16,99.39,202110
2021,10,16,8,11.32,0.0,74.81,8.66,99.44,202110
2021,10,16,9,12.12,0.0,68.5,8.82,99.47,202110
2021,10,16,10,12.97,0.0,63.12,8.63,99.49,202110
2021,10,16,11,13.76,0.0,59.31,8.65,99.48,202110
2021,10,16,12,14.58,0.0,56.19,8.75,99.44,202110
2021,10,16,13,15.23,0.0,53.81,8.79,99.41,202110
2021,10,16,14,15.62,0.0,52.12,8.82,99.41,202110
2021,10,16,15,15.7,0.0,51.31,8.94,99.44,202110
2021,10,16,16,15.39,0.0,52.19,8.75,99.48,202110
2021,10,16,17,14.5,0.0,56.06,8.2,99.53,202110
2021,10,16,18,13.94,0.0,59.12,8.1,99.58,202110
2021,10,16,19,13.33,0.0,63.19,7.66,99.6,202110
2021,10,16,20,12.87,0.0,65.56,7.27,99.63,202110
2021,10,16,21,12.52,0.0,67.44,7.2,99.63,202110
2021,10,16,22,12.23,0.0,68.75,7.3,99.63,202110
2021,10,16,23,11.85,0.0,71.25,7.23,99.63,202110
2021,10,17,0,11.13,0.0,77.69,6.94,99.64,202110
2021,10,17,1,10.58,0.0,82.69,6.85,99.64,202110
2021,10,17,2,10.17,0.0,86.06,6.79,99.64,202110
2021,10,17,3,9.9,0.0,88.19,6.53,99.65,202110
2021,10,17,4,9.77,0.0,90.25,6.13,99.68,202110
2021,10,17,5,9.69,0.0,91.81,5.57,99.71,202110
2021,10,17,6,9.82,0.0,91.94,5.27,99.75,202110
2021,10,17,7,11.1,0.0,84.56,5.21,99.83,202110
2021,10,17,8,12.25,0.0,77.5,4.32,99.87,202110
2021,10,17,9,14.4,0.0,60.75,3.91,99.89,202110
2021,10,17,10,16.15,0.0,48.81,4.35,99.88,202110
2021,10,17,11,17.04,0.0,44.69,4.89,99.85,202110
2021,10,17,12,17.72,0.0,42.56,5.54,99.78,202110
2021,10,17,13,18.23,0.0,41.12,5.99,99.74,202110
2021,10,17,14,18.48,0.0,40.69,6.22,99.71,202110
2021,10,17,15,18.4,0.0,41.5,6.21,99.69,202110
2021,10,17,16,17.52,0.0,47.62,5.57,99.69,202110
2021,10,17,17,16.03,0.0,55.25,5.6,99.71,202110
2021,10,17,18,15.36,0.0,59.19,5.55,99.75,202110
2021,10,17,19,14.77,0.0,62.38,5.42,99.78,202110
2021,10,17,20,14.23,0.0,64.94,5.19,99.79,202110
2021,10,17,21,13.74,0.0,67.12,4.99,99.8,202110
2021,10,17,22,13.31,0.0,69.06,4.87,99.8,202110
2021,10,17,23,12.92,0.0,71.06,4.79,99.81,202110
2021,10,18,0,12.55,0.0,73.31,4.77,99.83,202110
2021,10,18,1,12.2,0.0,75.75,4.77,99.85,202110
2021,10,18,2,11.86,0.0,78.06,4.78,99.85,202110
2021,10,18,3,11.55,0.0,79.94,4.63,99.87,202110
2021,10,18,4,11.3,0.0,81.38,4.37,99.88,202110
2021,10,18,5,11.12,0.0,82.38,4.04,99.88,202110
2021,10,18,6,11.09,0.0,82.06,3.58,99.89,202110
2021,10,18,7,12.26,0.0,76.44,3.03,99.91,202110
2021,10,18,8,13.23,0.0,70.38,2.44,99.93,202110
2021,10,18,9,14.74,0.0,62.56,1.7,99.93,202110
2021,10,18,10,17.84,0.0,43.25,1.8,99.9,202110
2021,10,18,11,19.06,0.0,45.75,1.89,99.86,202110
2021,10,18,12,19.59,0.0,48.38,2.02,99.79,202110
2021,10,18,13,20.07,0.0,46.94,2.14,99.72,202110
2021,10,18,14,20.29,0.0,48.75,2.07,99.66,202110
2021,10,18,15,20.1,0.0,53.62,1.87,99.63,202110
2021,10,18,16,19.24,0.0,61.44,1.76,99.62,202110
2021,10,18,17,18.15,0.0,63.81,2.12,99.62,202110
2021,10,18,18,17.56,0.0,66.25,2.49,99.66,202110
2021,10,18,19,17.07,0.0,66.44,2.97,99.66,202110
2021,10,18,20,16.63,0.0,63.56,3.92,99.67,202110
2021,10,18,21,16.01,0.0,64.69,4.77,99.66,202110
2021,10,18,22,15.17,0.0,70.06,5.3,99.66,202110
2021,10,18,23,14.3,0.0,76.56,5.68,99.66,202110
2021,10,19,0,13.55,0.0,83.38,5.95,99.69,202110
2021,10,19,1,12.92,0.0,89.81,5.99,99.73,202110
2021,10,19,2,12.38,0.0,95.31,6.01,99.76,202110
2021,10,19,3,12.02,0.0,98.5,5.94,99.79,202110
2021,10,19,4,11.82,0.0,99.0,5.8,99.81,202110
2021,10,19,5,11.49,0.0,99.5,5.58,99.8,202110
2021,10,19,6,11.34,0.0,98.88,5.59,99.79,202110
2021,10,19,7,12.18,0.0,92.44,5.95,99.81,202110
2021,10,19,8,13.55,0.0,84.12,5.32,99.81,202110
2021,10,19,9,15.64,0.0,74.06,4.74,99.8,202110
2021,10,19,10,18.26,0.0,62.62,4.85,99.76,202110
2021,10,19,11,19.95,0.0,55.69,4.76,99.72,202110
2021,10,19,12,20.37,0.0,53.12,4.89,99.67,202110
2021,10,19,13,20.27,0.0,53.12,5.09,99.62,202110
2021,10,19,14,19.98,0.0,53.75,5.23,99.58,202110
2021,10,19,15,19.65,0.0,54.19,5.41,99.57,202110
2021,10,19,16,18.66,0.0,57.69,5.32,99.58,202110
2021,10,19,17,17.15,0.0,62.5,5.78,99.6,202110
2021,10,19,18,16.43,0.0,65.62,6.1,99.62,202110
2021,10,19,19,15.83,0.0,69.31,6.13,99.61,202110
2021,10,19,20,15.33,0.0,73.0,6.06,99.61,202110
2021,10,19,21,14.86,0.0,77.06,6.06,99.63,202110
2021,10,19,22,14.4,0.0,80.88,5.95,99.66,202110
2021,10,19,23,13.89,0.0,84.19,5.68,99.69,202110
2021,10,20,0,13.56,0.0,86.44,5.47,99.71,202110
2021,10,20,1,13.27,0.0,88.44,5.52,99.73,202110
2021,10,20,2,12.93,0.0,90.25,5.62,99.73,202110
2021,10,20,3,12.65,0.0,91.75,5.4,99.71,202110
2021,10,20,4,12.34,0.0,94.19,5.28,99.69,202110
2021,10,20,5,12.14,0.0,95.88,5.33,99.67,202110
2021,10,20,6,12.06,0.0,96.31,5.42,99.66,202110
2021,10,20,7,12.77,0.0,92.44,5.74,99.66,202110
2021,10,20,8,13.87,0.0,87.75,5.24,99.64,202110
2021,10,20,9,15.94,0.0,79.0,5.17,99.59,202110
2021,10,20,10,18.15,0.0,70.19,5.18,99.53,202110
2021,10,20,11,19.7,0.0,65.06,4.79,99.47,202110
2021,10,20,12,20.49,0.01,62.06,4.67,99.38,202110
2021,10,20,13,20.34,0.0,63.62,4.75,99.29,202110
2021,10,20,14,19.63,0.01,67.0,5.7,99.16,202110
2021,10,20,15,19.42,0.05,69.94,5.39,99.14,202110
2021,10,20,16,18.94,0.02,75.38,3.96,99.15,202110
2021,10,20,17,18.33,0.0,78.12,4.01,99.14,202110
2021,10,20,18,18.23,0.0,77.0,4.88,99.12,202110
2021,10,20,19,18.03,0.01,76.19,6.12,99.07,202110
2021,10,20,20,17.62,0.02,77.31,7.14,98.99,202110
2021,10,20,21,17.34,0.05,79.06,7.87,98.93,202110
2021,10,20,22,17.19,0.07,81.75,8.11,98.88,202110
2021,10,20,23,17.02,0.06,85.88,7.76,98.83,202110
2021,10,21,0,16.82,0.04,90.06,7.18,98.8,202110
2021,10,21,1,16.56,0.02,92.06,6.77,98.79,202110
2021,10,21,2,15.83,0.0,90.94,6.97,98.79,202110
2021,10,21,3,14.33,0.0,83.62,8.0,98.82,202110
2021,10,21,4,12.62,0.0,81.0,8.02,98.84,202110
2021,10,21,5,11.84,0.0,82.25,8.0,98.85,202110
2021,10,21,6,11.52,0.0,83.12,8.18,98.87,202110
2021,10,21,7,11.73,0.0,81.12,8.7,98.92,202110
2021,10,21,8,11.98,0.03,78.5,9.16,98.97,202110
2021,10,21,9,12.13,0.1,77.38,8.98,99.01,202110
2021,10,21,10,12.59,0.07,75.69,8.79,99.02,202110
2021,10,21,11,13.05,0.03,74.88,8.73,99.05,202110
2021,10,21,12,13.3,0.03,75.88,8.85,99.06,202110
2021,10,21,13,13.36,0.04,78.25,8.83,99.1,202110
2021,10,21,14,13.19,0.16,81.5,8.43,99.16,202110
2021,10,21,15,13.01,0.24,83.5,8.12,99.25,202110
2021,10,21,16,12.87,0.08,83.5,7.73,99.32,202110
2021,10,21,17,12.7,0.03,82.88,7.17,99.39,202110
2021,10,21,18,12.57,0.02,81.06,6.84,99.45,202110
2021,10,21,19,12.46,0.01,78.5,6.54,99.5,202110
2021,10,21,20,12.37,0.0,75.88,5.99,99.54,202110
2021,10,21,21,12.21,0.0,74.12,5.36,99.57,202110
2021,10,21,22,11.81,0.0,74.06,4.75,99.58,202110
2021,10,21,23,11.33,0.0,74.31,4.28,99.56,202110
2021,10,22,0,11.08,0.0,73.88,3.77,99.55,202110
2021,10,22,1,10.91,0.0,73.44,3.23,99.54,202110
2021,10,22,2,10.76,0.0,72.81,2.7,99.5,202110
2021,10,22,3,10.51,0.0,72.44,2.25,99.49,202110
2021,10,22,4,10.26,0.0,72.69,2.04,99.5,202110
2021,10,22,5,10.02,0.0,73.81,2.05,99.53,202110
2021,10,22,6,9.87,0.03,74.5,2.06,99.56,202110
2021,10,22,7,10.47,0.07,74.25,1.82,99.6,202110
2021,10,22,8,10.9,0.07,69.5,1.81,99.62,202110
2021,10,22,9,11.04,0.05,67.94,1.84,99.62,202110
2021,10,22,10,11.36,0.05,65.81,2.07,99.6,202110
2021,10,22,11,11.91,0.05,62.31,2.35,99.56,202110
2021,10,22,12,12.25,0.03,59.19,2.53,99.5,202110
2021,10,22,13,12.39,0.02,56.25,2.6,99.44,202110
2021,10,22,14,12.55,0.02,54.06,2.93,99.4,202110
2021,10,22,15,12.44,0.01,52.62,2.91,99.37,202110
2021,10,22,16,11.94,0.0,56.12,2.34,99.35,202110
2021,10,22,17,11.24,0.0,59.69,2.6,99.37,202110
2021,10,22,18,11.14,0.0,60.25,2.89,99.4,202110
2021,10,22,19,11.05,0.0,61.0,3.15,99.41,202110
2021,10,22,20,10.85,0.0,61.38,3.27,99.41,202110
2021,10,22,21,10.69,0.0,61.94,3.3,99.41,202110
2021,10,22,22,10.48,0.0,62.69,3.35,99.38,202110
2021,10,22,23,10.31,0.0,64.19,3.52,99.38,202110
2021,10,23,0,10.07,0.0,65.94,3.89,99.38,202110
2021,10,23,1,9.94,0.0,67.44,4.32,99.39,202110
2021,10,23,2,9.69,0.0,68.75,4.65,99.39,202110
2021,10,23,3,9.33,0.0,70.5,4.96,99.4,202110
2021,10,23,4,9.04,0.0,72.19,5.19,99.43,202110
2021,10,23,5,8.8,0.0,73.62,5.24,99.46,202110
2021,10,23,6,8.6,0.0,74.69,5.17,99.47,202110
2021,10,23,7,9.55,0.0,70.62,5.05,99.53,202110
2021,10,23,8,10.16,0.0,64.88,4.91,99.57,202110
2021,10,23,9,10.56,0.0,61.38,4.37,99.59,202110
2021,10,23,10,10.96,0.0,57.81,3.95,99.61,202110
2021,10,23,11,11.34,0.0,54.12,3.53,99.62,202110
2021,10,23,12,11.6,0.0,51.31,3.21,99.59,202110
2021,10,23,13,11.8,0.0,50.0,3.09,99.54,202110
2021,10,23,14,11.89,0.0,50.88,3.26,99.5,202110
2021,10,23,15,11.7,0.0,53.75,3.45,99.48,202110
2021,10,23,16,11.06,0.0,60.5,3.14,99.49,202110
2021,10,23,17,10.05,0.0,66.44,3.04,99.5,202110
2021,10,23,18,10.02,0.0,66.12,2.9,99.53,202110
2021,10,23,19,10.1,0.0,65.81,2.89,99.53,202110
2021,10,23,20,10.19,0.0,65.75,3.01,99.53,202110
2021,10,23,21,10.26,0.0,66.06,3.13,99.53,202110
2021,10,23,22,10.26,0.0,66.94,3.33,99.53,202110
2021,10,23,23,10.24,0.0,67.56,3.41,99.53,202110
2021,10,24,0,10.23,0.01,68.44,3.48,99.55,202110
2021,10,24,1,10.19,0.01,69.94,3.72,99.54,202110
2021,10,24,2,10.32,0.01,72.19,4.76,99.41,202110
2021,10,24,3,10.41,0.0,73.44,5.34,99.38,202110
2021,10,24,4,10.49,0.0,74.19,5.43,99.43,202110
2021,10,24,5,10.6,0.0,74.56,5.86,99.41,202110
2021,10,24,6,10.76,0.0,74.81,6.73,99.35,202110
2021,10,24,7,11.06,0.04,73.69,7.14,99.34,202110
2021,10,24,8,11.33,0.34,72.88,7.57,99.37,202110
2021,10,24,9,11.69,1.87,71.06,9.75,99.19,202110
2021,10,24,10,12.3,2.56,68.75,9.64,99.12,202110
2021,10,24,11,11.63,1.61,75.12,7.43,99.35,202110
2021,10,24,12,11.18,0.25,79.69,9.62,99.12,202110
2021,10,24,13,11.42,0.51,80.88,10.86,98.88,202110
2021,10,24,14,11.48,0.49,84.94,9.02,98.98,202110
2021,10,24,15,11.25,4.12,87.0,10.58,99.0,202110
2021,10,24,16,11.17,6.3,87.12,11.69,98.96,202110
2021,10,24,17,11.14,3.08,88.0,12.74,98.91,202110
2021,10,24,18,11.14,2.22,89.38,12.66,98.88,202110
2021,10,24,19,10.87,10.63,90.75,12.62,98.9,202110
2021,10,24,20,10.68,3.22,89.5,14.94,98.72,202110
2021,10,24,21,10.51,4.56,89.88,15.48,98.65,202110
2021,10,24,22,10.3,8.81,91.0,14.63,98.66,202110
2021,10,24,23,10.08,3.63,90.75,15.32,98.6,202110
2021,10,25,0,9.61,4.91,90.62,17.21,98.39,202110
2021,10,25,1,9.78,2.29,89.44,16.36,98.52,202110
2021,10,25,2,9.94,0.27,87.88,16.52,98.4,202110
2021,10,25,3,10.2,0.05,86.19,15.63,98.33,202110
2021,10,25,4,10.38,0.18,85.31,14.9,98.38,202110
2021,10,25,5,10.28,0.24,86.25,14.54,98.44,202110
2021,10,25,6,10.25,1.3,87.38,14.74,98.48,202110
2021,10,25,7,10.31,2.3,87.12,15.17,98.59,202110
2021,10,25,8,10.39,1.9,86.38,15.88,98.71,202110
2021,10,25,9,10.42,0.93,85.69,16.03,98.79,202110
2021,10,25,10,10.62,0.45,84.44,15.74,98.86,202110
2021,10,25,11,11.05,0.22,82.5,14.8,98.94,202110
2021,10,25,12,11.52,0.27,80.75,13.44,99.02,202110
2021,10,25,13,12.0,0.12,78.88,12.27,99.12,202110
2021,10,25,14,12.48,0.05,75.88,11.74,99.23,202110
2021,10,25,15,12.27,0.02,75.19,11.65,99.33,202110
2021,10,25,16,11.86,0.02,75.81,11.03,99.38,202110
2021,10,25,17,11.6,0.03,76.62,9.93,99.44,202110
2021,10,25,18,11.58,0.05,76.94,9.08,99.48,202110
2021,10,25,19,11.52,0.04,77.38,8.56,99.51,202110
2021,10,25,20,11.45,0.03,77.44,8.41,99.53,202110
2021,10,25,21,11.28,0.01,78.19,8.47,99.55,202110
2021,10,25,22,11.03,0.0,79.25,8.08,99.59,202110
2021,10,25,23,10.71,0.0,80.12,7.35,99.64,202110
2021,10,26,0,10.43,0.0,80.44,6.7,99.69,202110
2021,10,26,1,10.23,0.0,80.31,6.3,99.69,202110
2021,10,26,2,10.09,0.0,80.06,6.09,99.68,202110
2021,10,26,3,9.94,0.0,80.44,5.85,99.68,202110
2021,10,26,4,9.82,0.0,81.0,5.61,99.7,202110
2021,10,26,5,9.76,0.0,81.19,5.56,99.71,202110
2021,10,26,6,9.8,0.0,81.31,5.6,99.72,202110
2021,10,26,7,10.9,0.0,78.12,5.5,99.75,202110
2021,10,26,8,11.88,0.0,73.31,5.82,99.78,202110
2021,10,26,9,12.37,0.0,70.56,5.63,99.78,202110
2021,10,26,10,12.76,0.0,69.0,5.13,99.74,202110
2021,10,26,11,12.98,0.0,67.56,4.58,99.68,202110
2021,10,26,12,13.06,0.0,66.62,4.16,99.63,202110
2021,10,26,13,13.05,0.0,66.12,4.0,99.57,202110
2021,10,26,14,12.83,0.0,66.69,4.07,99.54,202110
2021,10,26,15,12.56,0.0,67.81,4.36,99.52,202110
2021,10,26,16,11.86,0.0,72.94,4.41,99.51,202110
2021,10,26,17,10.83,0.0,78.31,4.74,99.51,202110
2021,10,26,18,10.65,0.0,79.56,4.9,99.54,202110
2021,10,26,19,10.51,0.0,79.94,4.83,99.56,202110
2021,10,26,20,10.37,0.0,80.0,4.55,99.56,202110
2021,10,26,21,10.26,0.0,79.81,4.44,99.54,202110
2021,10,26,22,10.28,0.0,79.25,4.74,99.49,202110
2021,10,26,23,10.34,0.0,77.88,5.09,99.45,202110
2021,10,27,0,10.33,0.0,76.38,5.17,99.44,202110
2021,10,27,1,10.21,0.0,75.06,4.92,99.47,202110
2021,10,27,2,10.01,0.0,73.88,4.57,99.49,202110
2021,10,27,3,9.75,0.0,73.5,4.27,99.53,202110
2021,10,27,4,9.43,0.0,74.19,4.15,99.56,202110
2021,10,27,5,9.05,0.0,75.5,4.16,99.59,202110
2021,10,27,6,8.72,0.0,76.62,4.25,99.62,202110
2021,10,27,7,9.46,0.0,75.0,4.34,99.62,202110
2021,10,27,8,10.3,0.0,69.12,5.09,99.58,202110
2021,10,27,9,10.72,0.0,66.06,5.53,99.52,202110
2021,10,27,10,11.21,0.0,62.31,5.05,99.47,202110
2021,10,27,11,11.73,0.0,58.88,4.27,99.42,202110
2021,10,27,12,12.14,0.0,57.06,4.16,99.3,202110
2021,10,27,13,12.43,0.0,57.31,4.71,99.19,202110
2021,10,27,14,12.58,0.0,58.31,5.4,99.11,202110
2021,10,27,15,12.65,0.0,59.75,5.79,99.06,202110
2021,10,27,16,12.18,0.0,64.69,5.65,99.03,202110
2021,10,27,17,11.51,0.0,69.88,6.13,99.02,202110
2021,10,27,18,11.7,0.0,72.81,6.88,99.0,202110
2021,10,27,19,11.9,0.0,76.69,7.72,98.98,202110
2021,10,27,20,11.85,0.0,80.25,8.15,98.97,202110
2021,10,27,21,11.45,0.0,83.94,8.1,98.94,202110
2021,10,27,22,10.97,0.0,87.0,8.16,98.89,202110
2021,10,27,23,10.79,0.0,88.69,8.45,98.78,202110
2021,10,28,0,10.7,0.0,89.31,8.17,98.73,202110
2021,10,28,1,10.6,0.0,90.25,7.44,98.73,202110
2021,10,28,2,10.46,0.0,91.75,6.83,98.68,202110
2021,10,28,3,10.55,0.0,92.25,6.56,98.57,202110
2021,10,28,4,11.07,0.0,90.88,7.13,98.44,202110
2021,10,28,5,11.64,0.0,89.56,8.03,98.34,202110
2021,10,28,6,12.13,0.02,88.12,8.65,98.3,202110
2021,10,28,7,12.52,0.02,86.75,9.23,98.24,202110
2021,10,28,8,12.97,0.01,84.62,9.42,98.17,202110
2021,10,28,9,13.23,0.01,83.88,8.61,98.12,202110
2021,10,28,10,13.39,0.01,83.12,7.96,98.07,202110
2021,10,28,11,13.67,0.06,81.44,7.29,98.03,202110
2021,10,28,12,14.17,0.19,78.62,6.64,97.96,202110
2021,10,28,13,14.6,0.45,76.12,6.04,97.92,202110
2021,10,28,14,14.69,1.17,77.06,5.78,97.93,202110
2021,10,28,15,14.47,1.51,80.62,5.65,97.9,202110
2021,10,28,16,14.31,0.19,83.88,5.29,97.91,202110
2021,10,28,17,14.11,0.12,86.5,5.18,97.99,202110
2021,10,28,18,13.95,0.39,88.38,5.34,98.02,202110
2021,10,28,19,13.62,0.89,90.44,5.51,98.02,202110
2021,10,28,20,13.27,1.31,91.5,5.44,98.01,202110
2021,10,28,21,13.09,0.88,91.81,5.02,98.01,202110
2021,10,28,22,13.01,0.59,91.62,4.49,97.99,202110
2021,10,28,23,13.08,0.5,91.06,4.43,97.97,202110
2021,10,29,0,13.21,0.49,90.94,4.85,97.95,202110
2021,10,29,1,13.33,0.37,91.0,5.46,97.95,202110
2021,10,29,2,13.37,0.13,90.88,6.46,97.93,202110
2021,10,29,3,13.26,0.13,90.5,7.26,97.92,202110
2021,10,29,4,12.96,0.57,90.75,7.14,97.93,202110
2021,10,29,5,12.8,1.4,91.38,7.57,97.98,202110
2021,10,29,6,12.87,1.82,91.88,8.75,98.01,202110
2021,10,29,7,13.05,1.92,91.88,9.49,98.03,202110
2021,10,29,8,13.25,1.01,91.0,10.18,98.03,202110
2021,10,29,9,13.32,0.33,90.81,10.53,98.01,202110
2021,10,29,10,13.34,0.17,91.12,10.32,98.01,202110
2021,10,29,11,13.42,0.27,91.38,9.75,98.01,202110
2021,10,29,12,13.44,1.05,92.06,9.12,98.0,202110
2021,10,29,13,13.5,1.38,92.19,9.08,97.99,202110
2021,10,29,14,13.58,1.43,92.0,9.44,98.0,202110
2021,10,29,15,13.58,1.02,91.88,9.95,98.04,202110
2021,10,29,16,13.6,0.65,91.88,10.25,98.08,202110
2021,10,29,17,13.66,0.76,91.5,10.59,98.11,202110
2021,10,29,18,13.7,1.05,91.06,10.82,98.13,202110
2021,10,29,19,13.58,0.6,90.44,10.84,98.15,202110
2021,10,29,20,13.44,0.27,90.5,10.71,98.17,202110
2021,10,29,21,13.36,0.13,90.5,10.6,98.17,202110
2021,10,29,22,13.27,0.14,89.94,10.34,98.17,202110
2021,10,29,23,13.19,0.13,89.5,10.03,98.14,202110
2021,10,30,0,13.12,0.07,88.88,9.87,98.13,202110
2021,10,30,1,13.01,0.07,88.44,9.75,98.12,202110
2021,10,30,2,12.95,0.06,87.69,9.55,98.12,202110
2021,10,30,3,12.95,0.04,86.19,9.32,98.14,202110
2021,10,30,4,12.94,0.03,84.69,9.11,98.16,202110
2021,10,30,5,12.92,0.02,83.31,8.76,98.19,202110
2021,10,30,6,12.87,0.1,82.06,8.47,98.22,202110
2021,10,30,7,12.96,0.07,80.62,8.21,98.26,202110
2021,10,30,8,13.19,0.04,78.5,8.1,98.3,202110
2021,10,30,9,13.39,0.02,76.94,7.81,98.31,202110
2021,10,30,10,13.48,0.01,76.12,7.2,98.33,202110
2021,10,30,11,13.51,0.0,75.75,6.6,98.32,202110
2021,10,30,12,13.54,0.0,75.31,6.35,98.31,202110
2021,10,30,13,13.59,0.0,74.81,6.45,98.31,202110
2021,10,30,14,13.65,0.0,74.44,6.54,98.32,202110
2021,10,30,15,13.64,0.0,74.81,6.21,98.35,202110
2021,10,30,16,13.15,0.01,78.75,5.09,98.39,202110
2021,10,30,17,12.49,0.01,82.38,4.56,98.44,202110
2021,10,30,18,12.58,0.02,81.88,4.33,98.48,202110
2021,10,30,19,12.6,0.02,80.56,4.15,98.52,202110
2021,10,30,20,12.45,0.02,79.69,3.97,98.55,202110
2021,10,30,21,12.24,0.01,79.69,4.02,98.57,202110
2021,10,30,22,11.86,0.0,81.31,4.3,98.58,202110
2021,10,30,23,11.19,0.0,84.25,4.69,98.59,202110
2021,10,31,0,10.68,0.0,87.62,5.02,98.59,202110
2021,10,31,1,10.26,0.0,91.0,5.36,98.62,202110
2021,10,31,2,9.76,0.0,95.31,5.6,98.65,202110
2021,10,31,3,9.6,0.0,95.81,5.59,98.68,202110
2021,10,31,4,9.37,0.0,96.44,5.37,98.72,202110
2021,10,31,5,9.43,0.0,95.5,5.35,98.76,202110
2021,10,31,6,9.63,0.0,93.12,5.83,98.82,202110
2021,10,31,7,9.88,0.0,89.88,6.68,98.89,202110
2021,10,31,8,10.25,0.0,86.75,7.63,98.97,202110
2021,10,31,9,10.88,0.0,82.94,8.16,99.05,202110
2021,10,31,10,11.32,0.0,79.94,8.51,99.14,202110
2021,10,31,11,11.71,0.0,76.31,8.64,99.19,202110
2021,10,31,12,12.08,0.0,69.94,8.94,99.24,202110
2021,10,31,13,12.27,0.0,61.62,9.15,99.29,202110
2021,10,31,14,12.29,0.0,54.75,9.22,99.35,202110
